trial,operation,requests,rps
314,lpush5,1000000,848176.44
314,lrange5,1000000,1282051.38
315,lpush5,1000000,837047.69
315,lrange5,1000000,1297182.88
316,lpush5,1000000,836900.38
316,lrange5,1000000,1288866.00
317,lpush5,1000000,849644.81
317,lrange5,1000000,1298888.38
318,lpush5,1000000,841056.31
318,lrange5,1000000,1307210.50
319,lpush5,1000000,845322.06
319,lrange5,1000000,1282051.38
320,lpush5,1000000,836953.94
320,lrange5,1000000,1280450.62
321,lpush5,1000000,840336.12
321,lrange5,1000000,1196172.25
322,lpush5,1000000,837708.56
322,lrange5,1000000,1297079.12
323,lpush5,1000000,843949.44
323,lrange5,1000000,1158767.12
324,lpush5,1000000,838370.50
324,lrange5,1000000,1307294.12
325,lpush5,1000000,837520.94
325,lrange5,1000000,1193508.38
326,lpush5,1000000,845524.94
326,lrange5,1000000,1282215.38
327,lpush5,1000000,835662.50
327,lrange5,1000000,1190876.25
328,lpush5,1000000,837654.94
328,lrange5,1000000,1293723.12
329,lpush5,1000000,841150.56
329,lrange5,1000000,1297120.62
330,lpush5,1000000,843949.44
330,lrange5,1000000,1259506.25
331,lpush5,1000000,840551.25
331,lrange5,1000000,1282051.38
332,lpush5,1000000,831321.75
332,lrange5,1000000,1308963.38
333,lpush5,1000000,835528.81
333,lrange5,1000000,1295502.62
334,lpush5,1000000,839100.62
334,lrange5,1000000,1200557.00
335,lpush5,1000000,843922.38
335,lrange5,1000000,1265863.25
336,lpush5,1000000,845349.12
336,lrange5,1000000,1293702.50
337,lpush5,1000000,833453.31
337,lrange5,1000000,1292051.75
338,lpush5,1000000,843291.75
338,lrange5,1000000,1295336.75
339,lpush5,1000000,842648.69
339,lrange5,1000000,1295440.38
340,lpush5,1000000,835595.62
340,lrange5,1000000,1230032.00
341,lpush5,1000000,844675.69
341,lrange5,1000000,1287063.00
342,lpush5,1000000,838316.88
342,lrange5,1000000,1300577.38
343,lpush5,1000000,844824.31
343,lrange5,1000000,1275551.00
344,lpush5,1000000,841083.25
344,lrange5,1000000,1297016.88
345,lpush5,1000000,831308.44
345,lrange5,1000000,1183564.50
346,lpush5,1000000,832799.38
346,lrange5,1000000,1192314.62
347,lpush5,1000000,836200.69
347,lrange5,1000000,1291989.62
348,lpush5,1000000,841096.69
348,lrange5,1000000,1192295.62
349,lpush5,1000000,843345.69
349,lrange5,1000000,1290446.50
350,lpush5,1000000,844003.44
350,lrange5,1000000,1298784.50
351,lpush5,1000000,829267.00
351,lrange5,1000000,1272325.62
352,lpush5,1000000,847606.81
352,lrange5,1000000,1300515.00
353,lpush5,1000000,834215.19
353,lrange5,1000000,1293681.75
354,lpush5,1000000,841110.19
354,lrange5,1000000,1302291.62
355,lpush5,1000000,834938.25
355,lrange5,1000000,1292010.38
356,lpush5,1000000,839657.44
356,lrange5,1000000,1262626.25
357,lpush5,1000000,840389.88
357,lrange5,1000000,1291989.62
358,lpush5,1000000,841083.25
358,lrange5,1000000,1293661.00
359,lpush5,1000000,836347.81
359,lrange5,1000000,1224205.62
360,lpush5,1000000,841777.81
360,lrange5,1000000,1192028.62
361,lpush5,1000000,846780.69
361,lrange5,1000000,1270831.00
362,lpush5,1000000,842527.38
362,lrange5,1000000,1245429.62
363,lpush5,1000000,840336.12
363,lrange5,1000000,1287021.88
364,lpush5,1000000,826671.06
364,lrange5,1000000,1258022.62
365,lpush5,1000000,836133.81
365,lrange5,1000000,1290343.25
366,lpush5,1000000,841764.31
366,lrange5,1000000,1248599.25
367,lpush5,1000000,835475.31
367,lrange5,1000000,1197604.88
368,lpush5,1000000,842527.38
368,lrange5,1000000,1285347.00
369,lpush5,1000000,840443.69
369,lrange5,1000000,1171185.00
370,lpush5,1000000,835475.31
370,lrange5,1000000,1269198.00
371,lpush5,1000000,842567.81
371,lrange5,1000000,1202326.88
372,lpush5,1000000,839791.81
372,lrange5,1000000,1199309.38
373,lpush5,1000000,842513.88
373,lrange5,1000000,1259445.75
374,lpush5,1000000,840484.00
374,lrange5,1000000,1287042.50
375,lpush5,1000000,835488.69
375,lrange5,1000000,1300410.88
376,lpush5,1000000,838939.56
376,lrange5,1000000,1253373.50
377,lpush5,1000000,838383.94
377,lrange5,1000000,1297079.12
378,lpush5,1000000,835582.25
